rel_path,lang,total_lines,blank_lines,comment_lines,code_lines,branch_tokens
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/control_core/control_intent.hpp,cpp,130,28,33,69,4
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/control_mode.hpp,cpp,11,3,0,8,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/nav/nav_view_subscriber_shm.hpp,cpp,91,19,20,52,19
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/nav/nav_state_view.hpp,cpp,47,9,19,19,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/nav/nav_view_shm_source.hpp,cpp,64,14,15,35,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/nav/nav_state_source.hpp,cpp,20,6,0,14,4
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/log/pwm_logger.hpp,cpp,49,13,0,36,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/control_intent_wire_adapter.hpp,cpp,26,6,10,10,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/gcs_shm_input_provider.hpp,cpp,63,15,18,30,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/control_intent_wire_codec.hpp,cpp,23,7,3,13,6
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/multi_input_provider.hpp,cpp,48,13,1,34,3
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/input_provider.hpp,cpp,92,16,40,36,5
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/intent_sink.hpp,cpp,16,5,0,11,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/teleop_input.hpp,cpp,87,24,21,42,4
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/key_event_subscriber_shm.hpp,cpp,114,26,30,58,25
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/input/intent_subscriber_shm.hpp,cpp,84,20,3,61,19
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/teleop/teleop_keyboard.h,cpp,226,21,172,33,6
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/gcs/gcs_session.hpp,cpp,21,7,6,8,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/gcs/telemetry_frame.hpp,cpp,88,19,16,53,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/config_loader.hpp,cpp,238,21,161,56,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/dof.hpp,cpp,32,6,1,25,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/trajectory_parsers.hpp,cpp,35,8,0,27,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/yaml_helpers.hpp,cpp,50,7,1,42,8
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/config_log.hpp,cpp,33,7,0,26,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/controllers/pid_controller.hpp,cpp,116,20,48,48,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/controllers/controller_manager.hpp,cpp,394,58,220,116,22
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/controllers/controller_base.hpp,cpp,69,11,38,20,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/controllers/manual_controller.hpp,cpp,262,37,173,52,12
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/CMakeLists.txt,cmake,79,12,0,67,9
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/UdpSender.cpp,cpp,293,40,14,239,38
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/libpwm_host.c,cpp,530,97,61,372,84
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/pwm_control.c,cpp,752,127,168,457,103
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/PwmFrameBuilder.cpp,cpp,268,55,21,192,25
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/crc16_ccitt.cpp,cpp,56,5,2,49,1
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/protocol_pack.c,cpp,97,17,7,73,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/main.cpp,cpp,221,28,19,174,19
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/libpwm_host.h,cpp,236,38,152,46,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/UdpSender.h,cpp,84,18,29,37,3
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/crc16_ccitt.h,cpp,42,8,5,29,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/pwm_control.h,cpp,378,43,281,54,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/protocol_pack.hpp,cpp,24,1,0,23,0
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/PwmFrameBuilder.h,cpp,225,42,105,78,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/protocol_pack.h,cpp,30,7,5,18,4
UnderWaterRobotGCS/tests/test_codec.py,python,0,0,0,0,0
UnderWaterRobotGCS/tests/test_safety_ttl.py,python,0,0,0,0,0
UnderWaterRobotGCS/tests/test_transport_udp.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/__init__.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/telemetry/ui_viewmodels.py,python,88,20,2,66,4
UnderWaterRobotGCS/src/urogcs/telemetry/alarms.py,python,120,20,18,82,10
UnderWaterRobotGCS/src/urogcs/telemetry/model.py,python,71,16,13,42,8
UnderWaterRobotGCS/src/urogcs/tools/intent_watch.py,python,116,23,12,81,5
UnderWaterRobotGCS/src/urogcs/tools/replay.py,python,106,24,1,81,13
UnderWaterRobotGCS/src/urogcs/tools/pcap_export.py,python,152,28,8,116,7
UnderWaterRobotGCS/src/urogcs/transport/tcp_link.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/transport/udp_link.py,python,162,27,25,110,22
UnderWaterRobotGCS/src/urogcs/transport/recorder.py,python,96,19,12,65,14
UnderWaterRobotGCS/src/urogcs/app/gui_main.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/app/cli_main.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/app/__init__.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/app/tui/tui_loop.py,python,319,54,65,200,36
UnderWaterRobotGCS/src/urogcs/app/tui/tui_env.py,python,83,21,23,39,1
UnderWaterRobotGCS/src/urogcs/app/tui/tui_keys.py,python,241,49,77,115,32
UnderWaterRobotGCS/src/urogcs/app/tui/tui_main.py,python,14,5,1,8,1
UnderWaterRobotGCS/src/urogcs/app/tui/__init__.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/app/tui/tui_view.py,python,135,30,26,79,9
UnderWaterRobotGCS/src/urogcs/protocol/wire.py,python,194,41,41,112,7
UnderWaterRobotGCS/src/urogcs/protocol/compat.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/protocol/codec.py,python,347,65,50,232,23
UnderWaterRobotGCS/src/urogcs/protocol/messages.py,python,41,6,1,34,0
UnderWaterRobotGCS/src/urogcs/protocol/__init__.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/protocol/crc32c.py,python,31,4,3,24,7
UnderWaterRobotGCS/src/urogcs/core/config.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/core/service.py,python,364,68,135,161,27
UnderWaterRobotGCS/src/urogcs/core/models.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/control/gamepad_mapper.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/control/keyboard_mapper.py,python,207,34,65,108,30
UnderWaterRobotGCS/src/urogcs/control/safety.py,python,88,21,12,55,13
UnderWaterRobotGCS/src/urogcs/session/session_client.py,python,672,108,143,421,61
